lake Name,DATE,YEAR,COL #,Unknown cyclopoid Total,Unknown cyclopoid Adult,Cyclopoid Unknown-Immature,Cyclops scutifer Total,Cyclops scutifer Adult,Cyclops scutifer Immature,Tropocyclops extensus Total,Tropocyclops extensus Adult,Tropocyclops extensus Immature,Mesocyclops edax Total,Mesocyclops edax,Mesocyclops edax Immature,Orthocyclops modesti Total,Orthocyclops modesti Adults,Orthocyclops modesti Immature,Cyclopoid copepidids,CYCOPEP ,Leptodiaptomus minutus Total,Leptodiaptomus minutus,Leptodiaptomus minutus Immature,Aglaodiaptomus leptopus Total,Aglaodiaptomus leptopus Adult,Aglaodiaptomus leptopus Immature,Skistidiaptomus oregonensis-Adult,Skistidiaptomus oregonensis-Immature,Skistodiaptomus oregonensis Total,Skistodiaptomus oregonensis Adult,Skistodiaptomus oregonensis Immature,Epischura lacustris Total,Epischura lacustris Adult,Epischura lacustris Immature,Daphnia mendotae,Daphnia pulicaria,Daphnia retrocurva,Daphnia dubia,Daphnia catawba,Daphnia ambigua,Daphnia pulex,Daphnia parvula,Bosmina longirostris,Eubosmina ,Diaphanosoma brachyurum,Diaphanosoma bergei,Holopedium gibberum,Polyphemus pediculus,Ceriodaphnia quadrangular,Chydoris species,Leptodora kindti,Alona sp.,Sida crystallina,,
Brooktrout,9/5/2001,2001,19,0.00,0.00,0.00,875.00,45.00,830.00,0.00,0.00,0.00,193.75,38.75,155.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.75,0.00,0.00,0.00,11200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/23/2002,2002,20,0.00,0.00,0.00,143.12,36.93,106.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.55,36.93,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,50.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,9/12/2002,2002,21,0.00,0.00,0.00,27445.50,844.50,26601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.60,105.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/8/2003,2003,22,0.00,0.00,0.00,502.83,356.47,146.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,2.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/5/2003,2003,23,0.00,0.00,0.00,362.29,288.03,74.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/12/2004,2004,24,0.00,0.00,0.00,3551.25,2816.25,735.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.50,67.50,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3173.00,0.00,11.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/1/2004,2004,25,0.00,0.00,0.00,1318.75,987.50,331.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,5662.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/11/2005,2005,26,0.00,0.00,0.00,2826.00,2034.00,792.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/8/2005,2005,27,0.00,0.00,0.00,584.09,411.36,172.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.36,11.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/11/2006,2006,28,0.00,0.00,0.00,530.00,407.50,122.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,2.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/9/2006,2006,29,0.00,0.00,0.00,833.33,620.00,213.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1736.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/17/2007,2007,30,0.00,0.00,0.00,0.00,740.57,133.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/2/2007,2007,31,0.00,0.00,0.00,0.00,570.45,22.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/2/2008,2008,32,0.00,0.00,0.00,0.00,307.72,68.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.07,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/7/2008,2008,33,0.00,0.00,0.00,0.00,151.28,73.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/15/2010,2010,36,0.00,0.00,0.00,0.00,60.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/10/2010,2010,37,0.00,0.00,0.00,0.00,106.25,290.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25,0.00,0.00,0.00,0.00,0.00,743.75,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/19/2011,2011,38,0.00,0.00,0.00,0.00,1470.00,3720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.00,0.00,130.00,0.00,0.00,0.00,580.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/17/2011,2011,39,0.00,0.00,0.00,0.00,693.59,1396.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703.09,5016.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,560.57,0.00,399.05,0.00,0.00,0.00,123.52,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,7/19/2012,2012,40,0.00,0.00,0.00,0.00,666.67,2966.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5733.33,14166.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Brooktrout,8/14/2012,2012,41,0.00,0.00,0.00,0.00,333.33,6370.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2407.41,17666.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,666.67,0.00,0.00,0.00,111.11,0.00,0.00,0.00,37.04,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/14/1994,1994,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5878.79,4909.09,969.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17419.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/26/1994,1994,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3366.84,2303.63,1063.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/22/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7625.00,4291.67,3333.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.33,0.00,0.00,0.00,0.00,0.00,,
Carry,6/12/1995,1995,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121428.00,23041.00,98387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10483.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691.24,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/14/1995,1995,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37211.00,20276.00,16935.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7488.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,9/5/1995,1995,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82397.00,24162.00,58235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11939.67,0.00,0.00,0.00,0.00,0.00,566.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,6/27/1996,1996,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11800.00,3800.00,8000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18600.00,0.00,0.00,0.00,0.00,0.00,4100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/17/1996,1996,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5328.99,5328.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6912.43,0.00,0.00,0.00,62.96,0.00,6930.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/13/1996,1996,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14030.00,5329.00,8701.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3074.65,0.00,0.00,0.00,0.00,0.00,6939.24,0.00,200.52,0.00,0.00,0.00,0.00,36.00,0.00,,
Carry,7/7/1997,1997,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18356.11,3430.56,14925.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3694.44,0.00,0.00,0.00,0.00,0.00,4581.11,0.00,2237.78,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/11/1997,1997,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13363.89,7555.56,5808.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,613.89,0.00,0.00,0.00,0.00,0.00,32016.67,0.00,1652.78,0.00,0.00,0.00,0.00,94.44,0.00,,
Carry,7/7/1998,1998,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8366.67,5616.67,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6483.00,0.00,0.00,0.00,0.00,0.00,316.67,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/12/1998,1998,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9583.33,6531.25,3052.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7718.75,0.00,0.00,0.00,0.00,0.00,291.67,0.00,354.17,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/6/1999,1999,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15675.17,14542.02,1133.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21529.75,0.00,11331.44,0.00,0.00,0.00,5288.01,0.00,4249.29,1133.14,0.00,0.00,0.00,0.00,0.00,,
Carry,8/16/1999,1999,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33280.00,11680.00,21600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11000.00,0.00,7020.00,0.00,0.00,0.00,21260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/11/2000,2000,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25738.33,12062.33,13676.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1521.54,0.00,8304.31,0.00,0.00,0.00,6819.43,0.00,5279.56,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/14/2000,2000,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5423.86,2142.86,3281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17419.05,0.00,0.00,0.00,25447.62,0.00,5228.57,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/9/2001,2001,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6190.48,1785.71,4404.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9166.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.81,23.81,0.00,0.00,0.00,0.00,0.00,,
Carry,9/5/2001,2001,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6611.11,4793.06,1818.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28923.61,0.00,0.00,0.00,0.00,0.00,661.11,0.00,3691.20,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,9/12/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5880.00,2940.00,2940.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10650.00,0.00,1890.00,0.00,0.00,0.00,90.00,0.00,1050.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,9/20/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9773.37,6090.65,3682.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16147.31,0.00,0.00,0.00,0.00,0.00,472.10,0.00,1274.79,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/8/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,150.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54000.00,5625.00,48375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7800.00,0.00,225.00,0.00,2550.00,0.00,1275.00,75.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/5/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8100.00,1166.67,6933.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9800.00,0.00,0.00,0.00,0.00,0.00,966.67,0.00,933.33,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/12/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11750.00,900.00,10850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1950.00,0.00,0.00,0.00,30600.00,0.00,650.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/1/2004,2004,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,0.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7050.00,2700.00,4350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32025.00,0.00,0.00,0.00,3300.00,0.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/11/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26500.00,950.00,25550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8350.00,0.00,50.00,0.00,200.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/8/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6700.00,5800.00,900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14400.00,0.00,0.00,0.00,1433.33,0.00,1100.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,7/11/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18733.33,1400.00,17333.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9233.33,0.00,0.00,0.00,100.00,0.00,133.33,0.00,0.00,0.00,0.00,0.00,0.00,,
Carry,8/8/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11050.00,1445.00,9605.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7508.33,0.00,0.00,0.00,1955.00,0.00,3088.33,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,6/20/1994,1994,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.38,59.38,0.00,0.00,0.00,0.00,0.00,0.00,73386.78,25898.16,47488.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168.86,61.86,107.00,0.00,0.00,0.00,0.00,2743.96,0.00,0.00,0.00,0.00,61.86,0.00,59.38,61.86,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,7/25/1994,1994,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594.06,253.03,341.03,0.00,0.00,0.00,0.00,0.00,23481.85,20261.28,3220.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,1360.00,0.00,0.00,0.00,0.00,126.51,0.00,27.50,24.75,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,8/22/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1335.00,763.00,572.00,0.00,0.00,0.00,0.00,0.00,56186.44,34385.59,21800.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6483.05,0.00,317.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,6/13/1995,1995,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.58,40.32,282.26,0.00,0.00,0.00,0.00,0.00,35161.29,16250.00,18911.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443.55,0.00,120.97,403.23,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,8/15/1995,1995,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38407.26,26075.27,12331.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,739.25,67.20,134.41,0.00,0.00,0.00,0.00,0.00,,
Cascade,9/6/1995,1995,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36139.52,24950.00,11189.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1360.89,0.00,0.00,352.82,201.61,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,6/18/1996,1996,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.69,70.56,141.13,0.00,0.00,0.00,0.00,0.00,23498.00,11220.00,12278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,917.00,0.00,141.00,1623.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Cascade,7/17/1996,1996,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,654.81,654.81,0.00,0.00,0.00,0.00,0.00,0.00,35259.26,35259.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.70,0.00,0.00,0.00,0.00,402.96,0.00,1410.37,1007.41,100.74,0.00,0.00,0.00,0.00,0.00,,
Cascade,8/13/1996,1996,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,997.50,237.50,760.00,0.00,0.00,0.00,0.00,0.00,38142.50,37382.50,760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1425.00,0.00,0.00,0.00,0.00,1282.50,0.00,4797.50,47.50,0.00,0.00,0.00,0.00,0.00,0.00,,
